VENDOR,CLUSTER_AREA,SITE_NAME,SITE_DESCRIPTION,CELLNAME,LATITUDE,LONGITUDE,AZIMUTH,TECH,CARRIER,ACTSTATUS,FWA_SITE,GOLDEN_SITE
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-A,-37.851269,147.365627,20,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-B,-37.851269,147.365627,140,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-C,-37.851269,147.365627,260,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-A,-37.851269,147.365627,20,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-B,-37.851269,147.365627,140,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-C,-37.851269,147.365627,260,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-A,-37.851269,147.365627,20,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-A,-37.851269,147.365627,20,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-B,-37.851269,147.365627,140,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-A,-43.522469,172.64108,90,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-B,-43.522469,172.64108,210,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-A,-43.522469,172.64108,90,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-C,-43.522469,172.64108,330,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-B,-43.522469,172.64108,210,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-A,-43.522469,172.64108,90,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-B,-43.522469,172.64108,210,FDD,L1800,ACTIVE,YES,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-C,-43.522469,172.64108,330,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-A,-43.522469,172.64108,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-B,-43.522469,172.64108,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-C,-43.522469,172.64108,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-A,-43.541317,172.613575,90,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_2,Aberdeen Street,SITE_2_CELL-C,-43.522469,172.64108,330,FDD,L1800,ACTIVE,NO,YES
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-A,-43.541317,172.613575,90,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-B,-43.541317,172.613575,210,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-B,-43.541317,172.613575,210,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-C,-43.541317,172.613575,330,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-A,-43.541317,172.613575,90,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-C,-43.541317,172.613575,330,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-B,-43.541317,172.613575,210,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-A,-43.541317,172.613575,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-B,-43.541317,172.613575,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-C,-37.851269,147.365627,260,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-C,-43.541317,172.613575,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-2,SITE_3,Addington,SITE_3_CELL-C,-43.541317,172.613575,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-A,-41.304846,174.778491,10,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-B,-41.304846,174.778491,160,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-A,-41.304846,174.778491,10,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-B,-41.304846,174.778491,160,FDD,L700,ACTIVE,YES,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-C,-41.304846,174.778491,280,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_4,Adelaide Road,SITE_4_CELL-C,-41.304846,174.778491,280,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-A,-35.175498,173.147156,10,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-A,-35.175498,173.147156,10,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-B,-35.175498,173.147156,70,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-C,-35.175498,173.147156,140,FDD,L700,ACTIVE,NO,YES
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-D,-35.175498,173.147156,260,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-A,-39.485312,176.890844,70,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-A,-39.485312,176.890844,70,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-A,-39.485312,176.890844,70,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_5,Ahipara,SITE_5_CELL-B,-35.175498,173.147156,70,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-B,-39.485312,176.890844,190,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-B,-39.485312,176.890844,190,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-B,-39.485312,176.890844,190,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-A,-39.485312,176.890844,70,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-C,-39.485312,176.890844,320,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-C,-39.485312,176.890844,320,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-C,-39.485312,176.890844,320,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-B,-39.485312,176.890844,190,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-C,-39.485312,176.890844,320,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-A,-39.485312,176.890844,70,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-B,-39.485312,176.890844,190,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_6,Ahuriri,SITE_6_CELL-C,-39.485312,176.890844,320,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_7,Ahuroa,SITE_7_CELL-A,-36.463999,174.555164,60,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_7,Ahuroa,SITE_7_CELL-A,-36.463999,174.555164,60,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_7,Ahuroa,SITE_7_CELL-B,-36.463999,174.555164,180,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-B,-37.851269,147.365627,140,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_1,Kumeu South East,SITE_1_CELL-C,-37.851269,147.365627,260,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_7,Ahuroa,SITE_7_CELL-C,-36.463999,174.555164,300,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_7,Ahuroa,SITE_7_CELL-B,-36.463999,174.555164,180,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_8,Port Waikato,SITE_8_CELL-A,-37.395929,174.719814,50,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_8,Port Waikato,SITE_8_CELL-B,-37.395929,174.719814,230,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_8,Port Waikato,SITE_8_CELL-C,-37.395929,174.719814,320,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,TDD,L2300 - S,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-B,-37.264464,174.934862,210,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-C,-37.264464,174.934862,330,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-B,-37.264464,174.934862,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-C,-37.264464,174.934862,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-A,-37.829152,175.357914,60,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-B,-37.829152,175.357914,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-C,-37.829152,175.357914,310,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-B,-43.794173,172.97726,210,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-B,-43.794173,172.97726,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-A,-37.829152,175.357914,60,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-B,-37.829152,175.357914,210,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_10,"Airport Rd Relocation
NZTA Off Ramp",SITE_10_CELL-C,-37.829152,175.357914,310,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-B,-43.794173,172.97726,210,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-A,-43.794173,172.97726,90,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-B,-43.794173,172.97726,210,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-A,-43.794173,172.97726,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-B,-43.794173,172.97726,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-C,-43.794173,172.97726,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-8,SITE_11,Akaroa,SITE_11_CELL-C,-43.794173,172.97726,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-A,-39.656741,176.835188,75,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-B,-39.656741,176.835188,210,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-C,-39.656741,176.835188,330,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-A,-39.656741,176.835188,75,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-B,-39.656741,176.835188,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-C,-39.656741,176.835188,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-B,-37.264464,174.934862,210,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-A,-39.656741,176.835188,75,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-B,-39.656741,176.835188,210,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-A,-37.264464,174.934862,90,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-9,SITE_12,Akina,SITE_12_CELL-C,-39.656741,176.835188,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-10,SITE_13,Akitio,SITE_13_CELL-A,-40.583527,176.445462,60,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_9,Tuakau,SITE_9_CELL-C,-37.264464,174.934862,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-10,SITE_13,Akitio,SITE_13_CELL-B,-40.583527,176.445462,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-10,SITE_13,Akitio,SITE_13_CELL-C,-40.583527,176.445462,280,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-A,-37.261165,174.734885,60,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-B,-37.261165,174.734885,180,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-C,-37.261165,174.734885,300,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-A,-37.261165,174.734885,60,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-B,-37.261165,174.734885,180,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_14,Waiuku South,SITE_14_CELL-C,-37.261165,174.734885,300,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-A,-37.258741,175.019232,30,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-B,-37.258741,175.019232,160,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-C,-37.258741,175.019232,270,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-A,-37.258741,175.019232,30,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-A,-37.258741,175.019232,30,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-B,-37.258741,175.019232,160,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-C,-37.258741,175.019232,270,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-B,-37.258741,175.019232,160,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_15,Pokeno,SITE_15_CELL-C,-37.258741,175.019232,270,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-A,-37.25293,174.769686,100,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-B,-37.25293,174.769686,220,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-C,-37.25293,174.769686,340,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-A,-37.25293,174.769686,100,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-B,-37.25293,174.769686,220,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-C,-37.25293,174.769686,340,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-A,-37.25293,174.769686,100,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-B,-37.25293,174.769686,220,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-C,-37.25293,174.769686,340,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-A,-37.25293,174.769686,100,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-B,-37.25293,174.769686,220,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_16,Waiuku,SITE_16_CELL-C,-37.25293,174.769686,340,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-A,-37.250206,174.728126,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-B,-37.250206,174.728126,210,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-A,-44.683358,169.189502,110,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-C,-37.250206,174.728126,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-A,-37.250206,174.728126,90,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-B,-37.250206,174.728126,210,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-B,-44.683358,169.189502,230,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-A,-37.250206,174.728126,90,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-B,-37.250206,174.728126,210,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-C,-37.250206,174.728126,330,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-C,-44.683358,169.189502,350,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_17,Waiuku Town,SITE_17_CELL-C,-37.250206,174.728126,330,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-A,-44.683358,169.189502,110,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-B,-44.683358,169.189502,230,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-C,-44.683358,169.189502,350,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-A,-44.683358,169.189502,110,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-B,-44.683358,169.189502,230,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-A,-44.683358,169.189502,110,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-B,-44.683358,169.189502,230,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-C,-44.683358,169.189502,350,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_18,Albert Town,SITE_18_CELL-C,-44.683358,169.189502,350,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-B,-45.242662,169.399144,210,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-B,-45.242662,169.399144,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-C,-45.242662,169.399144,310,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-C,-45.242662,169.399144,310,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-B,-45.242662,169.399144,210,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-C,-45.242662,169.399144,310,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-A,-45.242662,169.399144,40,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-A,-37.235803,174.727043,105,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-B,-45.242662,169.399144,210,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-A,-45.242662,169.399144,40,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-B,-45.242662,169.399144,210,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-B,-37.235803,174.727043,225,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-C,-45.242662,169.399144,310,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_19,Alexandra,SITE_19_CELL-C,-45.242662,169.399144,310,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-C,-37.235803,174.727043,345,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-A,-37.235803,174.727043,105,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-B,-37.235803,174.727043,225,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_20,Waiuku North,SITE_20_CELL-C,-37.235803,174.727043,345,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-A,-45.255484,169.392243,100,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-A,-45.255484,169.392243,100,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-A,-45.255484,169.392243,100,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_22,Pukekohe South,SITE_22_CELL-A,-37.219071,174.90904,20,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-B,-45.255484,169.392243,230,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-B,-45.255484,169.392243,230,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-B,-45.255484,169.392243,230,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_22,Pukekohe South,SITE_22_CELL-B,-37.219071,174.90904,130,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-C,-45.255484,169.392243,340,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-C,-45.255484,169.392243,340,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_21,Alexandra Town,SITE_21_CELL-C,-45.255484,169.392243,340,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_22,Pukekohe South,SITE_22_CELL-C,-37.219071,174.90904,260,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_23,Alexandra Town North,SITE_23_CELL-A,-45.243847,169.380327,20,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6,SITE_22,Pukekohe South,SITE_22_CELL-A,-37.219071,174.90904,20,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_23,Alexandra Town North,SITE_23_CELL-A,-45.243847,169.380327,20,TDD,L2300 - Q,ACTIVE,NO,NO
